index,MainID,OtherID,RA,DEC,X_mos,Y_mos,mag130,dmag130,mag139, dmag139,color,dcolor,Delta130,Delta139,Nr_IR
3724,7180,7375-7428-8456,83.8149386,-5.579624424,4844.362552,4528.43075,12.5773,0.0229413,12.7633,0.0132217,-0.17464,0.0135272,0.0671301,0.0376787,4
3725,7181,7315-8457,83.82477475,-5.587698303,4569.589724,4301.769689,12.9668,0.0192149,12.8287,0.0200231,0.106929,0.00413877,0.0601339,0.0650005,3
3726,7182,7376-7430,83.81142159,-5.571320942,4942.600837,4761.519526,13.0293,0.0123468,12.8499,0.00508886,0.189452,0.00431515,0.0317516,0.0142832,3
3727,7183,7265-7377,83.84302899,-5.565470241,4059.543314,4925.659405,12.9832,0.224098,12.9803,0.198554,0.0220382,0.0106723,0.56152,0.484027,3
3728,7184,7264-7378,83.84296831,-5.565553973,4061.238888,4923.309235,12.8682,0.247197,12.8384,0.238107,0.0297808,0.0248177,0.572304,0.552236,3
3729,7185,7217-7268-7316,83.84790179,-5.573141146,3923.436675,4710.31674,13.6533,0.0254588,13.6762,0.018391,-0.0133367,0.0203396,0.0778685,0.0640001,4
3730,7186,7317,83.83395407,-5.582551563,4313.131799,4446.21281,13.6024,0.0197787,13.6973,0.0183995,-0.0896171,0.00952622,0.0504723,0.0438538,2
3731,7188,7270-7379,83.83745527,-5.561058507,4215.246994,5049.517388,14.2938,0.0202083,14.0851,0.0219702,0.210788,0.00731772,0.0593605,0.0570002,3
3732,7189,7220-7273-7320,83.84792659,-5.566004206,3922.716647,4910.652554,15.4818,0.00767753,15.7514,0.0131224,-0.25855,0.0137057,0.0209999,0.0372906,4
3733,7191,7277,83.84480999,-5.564643733,4009.78305,4948.853175,16.7945,0.0344582,16.6242,0.0343133,0.17866,0.0176443,0.0897274,0.0855579,2
3734,7193,7283-7324,83.84073231,-5.572904455,4123.733623,4716.987155,17.5579,0.0340458,17.3373,0.0259683,0.220616,0.0498627,0.111166,0.0789986,3
3735,7194,-,83.83364376,-5.580087406,4321.793231,4515.383411,18.0331,0.00123676,17.6891,0.00439271,0.344019,0.00562947,0.00174904,0.00621223,1
3736,7197,7231-7288-7329,83.84839693,-5.571097967,3909.595903,4767.66743,19.3172,0.0389702,19.0492,0.00796382,0.275923,0.0515043,0.113171,0.0234089,4
3737,7198,7330-8466,83.830995,-5.588553536,4395.817912,4277.744896,19.3175,0.0419589,18.9404,0.0109623,0.411892,0.0676724,0.121538,0.0292435,3
3738,7199,7331,83.84122147,-5.576125548,4110.079161,4626.568433,19.3852,0.0269205,19.1982,0.0219081,0.195968,0.0395261,0.0573463,0.051878,2
3739,7201,7390-7437-8468,83.81974849,-5.57529177,4709.976733,4650.037952,19.9604,0.273715,19.6024,0.0503802,0.381376,0.131621,0.975798,0.154001,4
3740,7202,7392-7440,83.81532422,-5.574722765,4833.578264,4666.020769,20.6837,0.188185,20.1903,0.0100968,0.426036,0.0875943,0.564972,0.0310001,3
3741,7203,7239-7340,83.85003467,-5.576773048,3863.86327,4608.359832,20.7425,0.303834,20.5999,0.0137598,-0.105723,0.256705,0.858595,0.0374641,3
3742,7204,7395-8471,83.82315715,-5.576399058,4614.750287,4618.947191,20.969,0.405678,20.6077,0.0445018,0.341461,0.386302,1.23317,0.128,3
3743,7206,7243-7305-7346,83.84993578,-5.571482459,3866.605429,4756.868604,21.131,0.351369,20.9161,0.116554,0.291366,0.360134,1.26856,0.359001,4
3744,7207,7308,83.84172276,-5.558622306,4096.01269,5117.887455,21.0694,0.138442,21.1141,0.0307626,0.0126168,0.263597,0.317461,0.0614433,2
3745,7208,-,83.83364995,-5.576131329,4321.607876,4626.431609,20.7648,1.21309,21.1242,0.0584841,-0.236313,0.988252,2.75619,0.101297,1
3746,7209,7310,83.83193278,-5.562580486,4369.53972,5006.812865,21.5254,0.452106,21.1949,0.0650289,0.498433,0.521799,0.955999,0.18528,2
3747,7210,7261,83.85062186,-5.567319871,3847.42165,4873.710906,21.8247,0.339837,21.5889,0.0713827,0.39675,0.624062,0.656,0.191999,2
3748,7211,7348,83.83820812,-5.582159298,4194.284529,4457.209769,21.7614,0.905803,21.3598,0.04213,0.831067,1.06914,2.16728,0.0970001,2
3749,7212,7311,83.86456799,-5.588736237,3457.89465,4272.486763,10.6755,0.0127209,10.6218,0.00837886,0.0649309,0.0027344,0.0358067,0.0166693,2
3750,7213,-,83.87671509,-5.577372063,3118.483716,4591.422763,12.2303,0.0180167,12.2739,0.00802071,-0.0322803,0.00775872,0.0356417,0.011343,1
3751,7214,-,83.87036689,-5.58521087,3295.874172,4371.417162,12.3548,0.0196811,12.3386,0.00596395,0.0326991,0.000425515,0.039257,0.0084343,1
3752,7215,7266,83.85605397,-5.567332487,3695.660141,4873.334444,13.3219,0.0165128,13.2617,0.0041632,0.0497242,0.0166427,0.0418644,0.0116043,2
3753,7216,7267,83.85630063,-5.567955921,3688.771464,4855.833413,13.1888,0.0561288,13.3628,0.00346481,-0.174261,0.0112553,0.137634,0.00489998,2
3754,7218,7319,83.85382574,-5.579044877,3757.959683,4544.573549,14.2519,0.0228347,14.0597,0.0278636,0.192143,0.0059643,0.0609999,0.0780001,2
3755,7222,-,83.87274548,-5.56369758,3229.316493,4975.290014,16.351,0.00613695,16.1972,0.0198648,0.153842,0.0233893,0.0122738,0.0397129,1
3756,7223,-,83.87477939,-5.575558211,3172.553022,4642.348186,16.4348,0.00879352,16.2468,0.0194833,0.188005,0.0282768,0.0124359,0.0275536,1
3757,7224,-,83.87506366,-5.575354064,3164.610188,4648.077195,16.556,0.00141074,16.4227,0.0222427,0.133274,0.0236535,0.00199509,0.031456,1
3758,7226,7280,83.86168666,-5.562973554,3538.275218,4995.666309,17.0927,0.0324852,16.9559,0.0276469,0.151021,0.0125519,0.0897999,0.0680008,2
3759,7227,-,83.88112851,-5.579017873,2995.192883,4545.20082,17.4931,0.0058628,17.3186,0.0408541,0.195915,0.0185042,0.00829124,0.0813904,1
3760,7228,7326,83.85106003,-5.582444433,3835.239782,4449.158284,17.7085,0.0116208,17.479,0.0189351,0.239872,0.0135756,0.026001,0.0485821,2
3761,7229,7327-7842-8114,83.86403539,-5.59521116,3472.803223,4090.735974,17.7458,0.00736777,17.6321,0.0131801,0.118038,0.00987833,0.0199986,0.0330009,4
3762,7232,-,83.87538628,-5.578965749,3155.61537,4546.694391,19.2367,0.00803285,19.2377,0.00244468,-0.000886917,0.011472,0.0113602,0.00486374,1
3763,7233,7332,83.8584747,-5.572323276,3628.051422,4733.231164,19.6698,0.0823007,19.5375,0.0142209,0.127273,0.0950049,0.204969,0.031044,2
3764,7234,7289,83.86189484,-5.562098158,3532.455303,5020.237982,19.9871,0.0691664,19.7952,0.045867,0.12,0.187633,0.143631,0.127399,2
3765,7236,7335,83.85437732,-5.588683266,3742.589762,4274.018704,20.2371,0.142489,19.9877,0.0174734,0.254798,0.130794,0.320223,0.0484257,2
3766,7237,7292,83.8662161,-5.563089577,3411.731876,4992.388635,20.1488,0.0457123,19.9233,0.0707287,0.207966,0.0130067,0.124624,0.1752,2
3767,7238,7337,83.85265523,-5.578072735,3790.656816,4571.866697,20.7692,0.18277,20.4149,0.0111068,0.36649,0.170424,0.447203,0.0278492,2
3768,7240,7295-7338,83.84900549,-5.57367191,3892.604031,4695.413732,20.6713,0.0722019,20.4472,0.0337776,0.0982566,0.22475,0.212856,0.0900002,3
3769,7241,7342,83.85499287,-5.580714228,3725.360107,4497.70952,20.7783,0.126179,20.5815,0.0417132,0.181977,0.13941,0.294001,0.113838,2
3770,7242,7301,83.86453339,-5.563872763,3458.747157,4970.412249,21.0479,0.288479,20.7365,0.0683982,0.200506,0.395425,0.669279,0.169067,2
3771,7244,7344,83.86204949,-5.584153937,3528.233072,4401.124998,21.0457,0.192354,20.785,0.0479605,0.382276,0.327915,0.496077,0.119001,2
3772,7245,7856-7983,83.87422488,-5.585250145,3188.093376,4370.295312,21.2718,0.352532,20.8059,0.112733,0.276637,0.512007,1.07342,0.338154,3
3773,7246,-,83.86713946,-5.572876506,3385.98102,4717.662287,20.949,0.168238,20.8851,0.0156786,-0.022212,0.718865,0.237925,0.0221729,1
3774,7247,7306,83.86063554,-5.554955932,3567.606203,5220.727867,21.31,0.145694,21.0556,0.0144633,0.162496,0.393158,0.330999,0.0319996,2
3775,7248,7304,83.86439442,-5.560850067,3462.615871,5055.260825,21.3201,0.596511,21.1473,0.0405926,0.172858,0.564699,1.328,0.118,2
3776,7249,-,83.87171335,-5.557497368,3258.121708,5149.336901,21.1347,0.120567,21.4008,0.0343545,-0.294104,0.113283,0.170507,0.0743713,1
3777,7250,-,83.86774395,-5.568736061,3369.073402,4833.882925,21.3306,0.0418447,21.2305,0.0168642,0.105413,0.0217977,0.0591774,0.0299988,1
3778,7251,7347-7862-8132,83.86066513,-5.596765951,3566.963665,4047.107826,21.5363,0.556917,21.1769,0.098905,0.344147,0.544777,1.59122,0.330883,4
3779,7252,7309,83.86089334,-5.560335172,3560.427412,5069.729998,21.2501,0.0868837,21.1583,0.05446,0.100407,0.0730873,0.203003,0.144346,2
3780,7253,-,83.86386704,-5.571848126,3477.399982,4746.544569,21.7809,0.207423,21.3981,0.00299276,0.371141,0.213675,0.409342,0.00423241,1
3781,7254,-,83.87065643,-5.578437204,3287.752289,4561.55471,21.7015,0.505997,21.3915,0.00494973,0.326281,0.481225,1.00741,0.00699997,1
3782,7255,-,83.86741169,-5.585716826,3378.436144,4357.229179,21.7109,0.513719,21.4186,0.0711515,0.292318,0.530102,1.02629,0.13076,1
3783,7256,-,83.8699396,-5.565939463,3307.718192,4912.373619,21.2402,0.204827,21.2213,0.0217217,0.00717831,0.216122,0.289669,0.0429745,1
3784,7257,-,83.85203076,-5.583725221,3808.125468,4413.202238,22.327,0.106066,21.504,0.0296984,0.823001,0.135764,0.15,0.0419998,1
3785,7258,-,83.87792117,-5.562580712,3084.711878,5006.614187,22.115,0.53853,21.1742,0.0238621,0.940798,0.518823,1.07494,0.0413303,1
3786,7259,-,83.87220606,-5.558802209,3244.36265,5112.70719,21.7418,0.0143893,21.4151,0.0154574,0.292756,0.0491506,0.0203495,0.0218601,1
3787,7260,-,83.87800305,-5.577178284,3082.500405,4596.855432,22.1224,0.368012,21.4616,0.0093802,0.6356,0.335253,0.735933,0.0132656,1
3788,7263,-,83.85512254,-5.555832074,3721.634513,5196.15812,12.7179,0.0133821,12.9049,0.0104979,-0.187027,0.00293106,0.0239363,0.0191727,1
3789,7274,-,83.85658048,-5.55131885,3680.882982,5322.839356,15.4666,0.00220982,15.9083,0.019326,-0.427729,0.005897,0.00431061,0.0457106,1
3790,7276,-,83.8507352,-5.55303047,3844.198748,5274.817787,16.3844,0.00734831,16.0942,0.0198428,0.290106,0.00440773,0.0136776,0.0454407,1
3791,7279,-,83.85938781,-5.554606938,3602.464335,5230.529732,17.008,0.011263,16.7644,0.00512506,0.24011,0.00752791,0.0159283,0.00724792,1
3792,7293,-,83.86248167,-5.55290402,3516.018972,5278.317301,20.223,0.129137,20.0833,0.0200318,0.139757,0.14048,0.255945,0.0397816,1
3793,7296,-,83.8568417,-5.557642482,3673.611569,5145.332215,20.8467,0.102307,20.3998,0.00111672,0.57858,0.239565,0.144684,0.00157928,1
3794,7297,-,83.84971175,-5.554937564,3872.799856,5221.289209,20.601,0.0310713,20.4975,0.000706718,0.0961361,0.0199904,0.0439415,0.000999451,1
3795,7299,-,83.86088872,-5.549840459,3560.510168,5364.319426,20.7132,0.129701,20.8131,0.0260002,-0.0998586,0.118914,0.259401,0.052,1
3796,7302,-,83.85305221,-5.550775496,3779.455764,5338.10615,21.275,0.0449053,20.6095,0.00636451,0.620587,0.00199742,0.0890007,0.00900078,1
3797,7303,-,83.84815526,-5.558361672,3916.298831,5125.17966,21.0089,0.382126,20.8157,0.0674188,0.350738,0.117415,0.750561,0.0953445,1
3798,7314,-,83.8427888,-5.590748159,4066.344002,4216.101689,12.3933,0.00489621,12.4408,0.0108934,-0.0480764,0.00505541,0.00893593,0.0193481,1
3799,7318,8459,83.83192507,-5.593246026,4369.848956,4146.022387,13.6498,0.0224475,13.6755,0.00961914,-0.0227502,0.0058956,0.0609999,0.0221062,2
3800,7321,8037-8107-8381,83.84056367,-5.602673446,4128.548149,3881.362926,16.4746,0.0096398,16.1748,0.0161081,0.308864,0.0106937,0.0273361,0.0486908,4
3801,7322,8040-8109-8384,83.84205283,-5.603022286,4086.947914,3871.565568,17.2578,0.00662233,16.9313,0.0133724,0.313621,0.0336087,0.0202732,0.0442753,4
3802,7323,-,83.83980743,-5.591792458,4149.637385,4186.798486,17.4377,0.00436326,17.2451,0.0279504,0.192601,0.0321944,0.00870705,0.0549469,1
3803,7325,7841-8111,83.85382642,-5.601161281,3758.031229,3923.758937,17.5752,0.00490887,17.2669,0.0151442,0.318566,0.0201902,0.0119991,0.0440006,3
3804,7328,8118,83.8448981,-5.600892859,4007.45419,3931.328872,19.1621,0.049395,18.8627,0.0444932,0.300792,0.0852969,0.116108,0.110195,2
3805,7333,-,83.8448815,-5.591924773,4007.885061,4183.066066,20.1495,0.0441857,20.0818,0.00226129,0.067667,0.042146,0.0775127,0.00451279,1
3806,7334,8049-8120-8394,83.84351676,-5.602868817,4046.050954,3875.868155,20.2456,0.153259,20.0371,0.0441683,0.211414,0.175965,0.436047,0.142,4
3807,7336,-,83.85027811,-5.585174837,3857.095099,4372.518111,20.5128,0.0340031,20.2757,0.0534027,0.237074,0.0621333,0.0680008,0.0939598,1
3808,7339,-,83.83478226,-5.59430601,4290.032084,4116.2592,20.2298,0.198812,21.0182,0.0641524,-0.788403,0.238041,0.378582,0.122627,1
3809,7341,8125,83.84504639,-5.602276222,4003.3166,3892.496846,20.8767,0.208461,20.5425,0.0473064,0.349047,0.182118,0.568417,0.122,2
3810,7343,7855-8126,83.8522101,-5.601236514,3803.185412,3921.653798,21.247,0.367944,20.6532,0.034949,0.558025,0.0409188,1.09296,0.0892086,3
3811,7345,-,83.83567208,-5.588112367,4265.153519,4290.113792,20.6273,0.141192,21.2104,0.0696957,-0.669198,0.0223466,0.279242,0.134846,1
3812,7349,7867,83.87142633,-5.590423274,3266.302247,4225.097996,21.4055,0.32242,21.5021,0.0851908,-0.0780453,0.287113,0.841784,0.219944,2
3813,7350,7476,83.77683236,-5.559786607,5908.936016,5085.336498,11.2943,0.00940115,11.0959,0.0145189,0.207684,0.00532106,0.0187626,0.0289993,2
3814,7352,7477-7828,83.77400206,-5.565498755,5988.011487,4924.996314,11.6934,0.0151927,11.6352,0.00883767,0.0513255,0.0155178,0.0410004,0.0210438,3
3815,7353,7402,83.79402466,-5.553754378,5428.606909,5254.647185,12.5103,0.0149831,12.5095,0.0152032,0.00406876,0.00305299,0.037899,0.040576,2
3816,7357,7386-7415-7434,83.80684308,-5.559213292,5070.490542,5101.393589,17.3529,0.021121,17.0482,0.0193889,0.303985,0.0516841,0.0682373,0.0557384,4
3817,7358,7436,83.79331114,-5.560644031,5448.550335,5061.253902,19.6396,0.0315922,18.7109,0.0161567,0.946311,0.028985,0.0570011,0.0419998,2
3818,7359,7490,83.78483054,-5.554951491,5685.477597,5221.053914,19.5631,0.0371859,19.6758,0.0456174,-0.0772338,0.0493158,0.0681858,0.120598,2
3819,7360,7491-7549-7833,83.76931708,-5.565331791,6118.899748,4929.684195,19.9379,0.117872,19.4297,0.0549421,0.530217,0.114701,0.357059,0.17391,4
3820,7361,-,83.79031199,-5.559045185,5532.339165,5106.137488,19.6714,0.0175129,20.2083,0.0308263,-0.503001,0.0540029,0.0247669,0.059763,1
3821,7362,7394-7421-7439,83.80028756,-5.560371698,5253.641827,5068.888365,20.3465,0.246446,20.7358,0.0451231,-0.304306,0.312702,0.893658,0.152687,4
3822,7364,7499,83.78822493,-5.552143689,5590.640828,5299.86635,21.8879,0.472496,20.9616,0.0259242,0.921019,0.47129,1.20166,0.0657005,2
3823,7366,-,83.78816259,-5.550907637,5592.381261,5334.562677,22.162,0.14425,21.3937,0.0565759,0.528027,0.280525,0.204,0.0982857,1
3824,7367,-,83.77508099,-5.548630829,5957.861564,5398.482551,21.2475,1.18641,20.1865,1.05986,0.983093,0.0199311,2.367,2.119,1
3825,7368,-,83.76844698,-5.551018404,6143.207245,5331.464446,21.5782,0.00542851,20.3135,0.0573062,1.26468,0.0518777,0.00767708,0.0810432,1
3826,7370,7399,83.81577769,-5.553413856,4820.860474,5264.16626,11.582,0.0128911,11.4584,0.00985308,0.125221,0.0142801,0.0312529,0.0229301,2
3827,7372,7401,83.8155861,-5.549731098,4826.20461,5367.542583,12.2893,0.019749,12.1768,0.0113755,0.105882,0.0104697,0.0410004,0.0216885,2
3828,7373,7403,83.81012716,-5.555285045,4978.731321,5211.653938,12.7239,0.00956942,12.3081,0.0386096,0.393218,0.010138,0.0177946,0.0949154,2
3829,7374,7429,83.80428766,-5.567642013,5141.899337,4864.802025,12.7255,0.0158445,12.695,0.00204484,0.0246073,0.011301,0.0409613,0.00408936,2
3830,7380,7409,83.81576924,-5.549827904,4821.088149,5364.82479,14.1851,0.0316893,13.9297,0.0199114,0.26256,0.0172571,0.0600595,0.0383234,2
3831,7383,7414,83.81444836,-5.551935917,4857.996608,5305.655399,15.5847,0.00983605,15.5965,0.0195278,-0.00701332,0.0101329,0.0179996,0.0445824,2
3832,7405,-,83.81015382,-5.546231211,4977.967992,5465.797109,13.2127,0.0066855,13.1384,0.0219636,0.077939,0.00302243,0.00945473,0.0435658,1
3833,7412,-,83.81063412,-5.541363379,4964.538933,5602.437256,15.0926,0.0317457,14.7078,0.13838,0.384703,0.170126,0.0448952,0.195699,1
3834,7413,-,83.81067998,-5.541394963,4963.257714,5601.550591,15.0926,0.0317457,14.7601,0.212339,0.332407,0.244084,0.0448952,0.300292,1
3835,7417,-,83.80635794,-5.548163389,5084.023939,5411.56791,17.3892,0.0110229,17.8336,0.00546088,-0.451374,0.0459797,0.0155888,0.00772285,1
3836,7424,-,83.82206654,-5.534766888,4645.110984,5787.575372,21.6268,0.933957,20.353,0.436229,0.781646,0.106567,1.86564,0.861929,1
3837,7425,-,83.79631104,-5.583220863,5364.77027,4427.512295,11.7428,0.0145499,11.7277,0.0166079,0.0135989,0.000266368,0.0290003,0.0332127,1
3838,7426,-,83.80727419,-5.581907433,5058.489473,4464.362266,12.43,0.0151244,12.363,0.0147227,0.0683022,0.000426189,0.0300369,0.0294342,1
3839,7427,8453,83.80653322,-5.585546454,5079.196869,4362.215316,12.5337,0.211126,12.165,0.222897,0.307723,0.0209354,0.384501,0.557485,2
3840,7431,8461,83.80665891,-5.585626954,5075.685763,4359.955432,14.1997,0.0617047,13.9836,0.0547412,0.185993,0.146977,0.121852,0.107674,2
3841,7432,7801,83.79631761,-5.589993375,5364.596317,4237.405923,14.4011,0.0145662,14.4012,0.0123827,-0.0107546,0.0286685,0.0387745,0.0330696,2
3842,7433,8460,83.80607319,-5.584167883,5092.046158,4400.913098,14.7371,0.00861212,14.4805,0.02461,0.246221,0.00528783,0.0121794,0.0632982,2
3843,7435,-,83.78998373,-5.574203297,5541.526827,4680.645838,17.5717,0.00662886,17.5096,0.0189843,0.0398769,0.0425551,0.00937462,0.0268478,1
3844,7438,-,83.80625565,-5.582738544,5086.946109,4441.034693,19.852,0.0198083,20.4682,0.00733018,-0.451783,0.234383,0.0280132,0.0103664,1
3845,7441,-,83.80402218,-5.588063415,5149.352121,4291.56813,19.0854,0.0178419,19.7957,0.0109514,-0.692543,0.00359563,0.0252323,0.0154877,1
3846,7442,-,83.80962985,-5.582603914,4992.680485,4444.807154,20.8773,0.719362,21.2534,0.374166,-0.376091,0.345197,1.01733,0.52915,1
3847,7443,-,83.81453338,-5.57897864,4855.681902,4546.559008,20.5473,0.135322,20.9399,0.11446,-0.392622,0.249782,0.191374,0.161871,1
3848,7444,7578,83.7176888,-5.552331734,7561.315127,5294.54298,8.57539,0.0158329,8.56187,0.431761,-0.362609,0.0623381,0.0313711,1.10009,2
3849,7446,7536,83.73806147,-5.558187024,6992.125472,5130.220702,12.6075,0.00680909,12.5349,0.0115633,0.0753908,0.00712557,0.0158024,0.0323305,2
3850,7447,7481-7501-7538,83.74383301,-5.547171592,6830.890404,5439.433373,13.0359,0.0107826,13.1822,0.0188904,-0.153412,0.015646,0.034132,0.0621853,4
3851,7448,7585,83.72223596,-5.552621394,7434.273881,5286.422143,14.5062,0.00779413,14.4957,0.00976188,0.0364907,0.0326097,0.0110226,0.0138054,2
3852,7449,7539,83.73481366,-5.561237642,7082.859047,5044.584511,13.7269,0.013348,13.7249,0.00858341,0.00927957,0.0164186,0.0339994,0.0196981,2
3853,7450,7486-7508-7540,83.75281619,-5.548176732,6579.910899,5411.226544,15.6442,0.0205147,15.2774,0.0123743,0.36923,0.0195768,0.0620003,0.03584,4
3854,7451,-,83.73898642,-5.545296673,6966.300405,5492.057034,14.6379,0.0182641,14.7447,0.00405689,-0.0869799,0.00562812,0.0258293,0.0057373,1
3855,7452,7507,83.74055613,-5.546138117,6922.443513,5468.439487,15.4363,0.0150877,15.0901,0.0115899,0.351741,0.00987969,0.0368662,0.0290003,2
3856,7453,7542,83.72329324,-5.559684181,7404.720673,5088.170173,17.3383,0.0111501,17.0279,0.00273381,0.301199,0.0185666,0.0222492,0.0038662,2
3857,7454,-,83.72044868,-5.55597554,7484.200465,5192.266643,16.8592,0.00229279,16.5197,0.011053,0.335082,0.00884685,0.00324249,0.0217304,1
3858,7455,7513,83.74616955,-5.538448661,6765.618738,5684.290296,18.3532,0.0266848,17.9221,0.00818,0.426091,0.0267485,0.0550823,0.0163593,2
3859,7456,7592,83.72316569,-5.54102686,7408.321928,5611.885286,18.378,0.026459,18.1052,0.0342002,0.257725,0.0857299,0.0593681,0.0869846,2
3860,7457,7545,83.73064727,-5.558327232,7199.264783,5126.273791,19.1592,0.12101,18.6779,0.0124937,0.383344,0.326051,0.212898,0.0256996,2
3861,7458,7488-7515-7546,83.74797703,-5.55233824,6715.107213,5294.408408,19.1685,0.0699812,18.9891,0.0134941,0.18829,0.0805135,0.184877,0.0346947,4
3862,7459,7489-7517-7547,83.74750135,-5.550331084,6728.398709,5350.749294,19.3313,0.0293887,19.0335,0.0132339,0.306692,0.0429534,0.0814419,0.0350647,4
3863,7460,7548,83.72309121,-5.559395078,7410.365608,5096.284966,19.7077,0.0392738,19.2158,0.00532589,0.491877,0.0403093,0.0760002,0.0105495,2
3864,7461,7518,83.74104869,-5.542287539,6908.68655,5576.526656,19.4825,0.0708772,19.7145,0.0653913,-0.27529,0.220351,0.143129,0.177084,2
3865,7462,7519,83.73838252,-5.534066166,6983.18754,5807.299,19.775,0.0551808,19.5188,0.0158176,0.246891,0.0695416,0.131714,0.0389004,2
3866,7463,7600,83.72797073,-5.542209401,7274.07157,5578.700349,20.1065,0.0326321,19.8061,0.0248147,0.260254,0.028095,0.0693398,0.0495453,2
3867,7465,7552,83.74236079,-5.55789285,6872.010249,5138.483564,20.6573,0.198083,20.1977,0.0513678,0.610757,0.32833,0.49773,0.151335,2
3868,7466,7524,83.7361779,-5.538227933,7044.777333,5690.474292,20.7336,0.0565827,20.2765,0.0357571,0.375933,0.124538,0.129999,0.0830002,2
3869,7467,7527,83.73603299,-5.52935842,7048.838466,5939.443165,20.6789,0.138497,20.4358,0.0383551,0.287666,0.110262,0.360952,0.101002,2
3870,7468,-,83.73915011,-5.53016647,6961.7464,5916.765276,20.8253,0.0100261,21.834,0.0212218,-1.0035,0.0148438,0.0200195,0.0300121,1
3871,7469,-,83.73392044,-5.548131407,7107.833698,5412.478251,20.571,0.0904465,21.0873,0.0575013,-0.277907,0.463688,0.127911,0.115,1
3872,7471,7532,83.74779802,-5.530683612,6720.127431,5902.258332,21.1737,0.285959,20.8631,0.0181724,0.128082,0.175853,0.712002,0.0256996,2
